holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,Time
None,287.28,0,0,68,Rain,light rain,16-10-2012 19:00,3311,19:00
None,287.04,0,0,90,Clouds,overcast clouds,16-10-2012 20:00,2777,20:00
None,286.9,0,0,90,Clouds,overcast clouds,16-10-2012 21:00,2331,21:00
None,287.09,0,0,90,Clouds,overcast clouds,16-10-2012 22:00,1767,22:00
None,287.09,0,0,90,Clouds,overcast clouds,16-10-2012 23:00,1093,23:00
None,286.89,0,0,75,Clouds,broken clouds,17-10-2012 00:00,554,00:00
None,286.93,0,0,75,Clouds,broken clouds,17-10-2012 01:00,333,01:00
None,286.93,0,0,90,Clouds,overcast clouds,17-10-2012 02:00,267,02:00
None,287.07,0,0,90,Clouds,overcast clouds,17-10-2012 03:00,358,03:00
None,286.56,0,0,75,Clouds,broken clouds,17-10-2012 04:00,777,04:00
None,285.91,0,0,90,Clouds,overcast clouds,17-10-2012 05:00,2732,05:00
None,285.29,0,0,90,Clouds,overcast clouds,17-10-2012 06:00,5637,06:00
None,284.92,0,0,75,Clouds,broken clouds,17-10-2012 07:00,5564,07:00
None,285.35,0,0,75,Clouds,broken clouds,17-10-2012 08:00,6274,08:00
None,285.72,0,0,100,Rain,proximity shower rain,17-10-2012 09:00,5403,09:00
None,285.72,0,0,100,Rain,light rain,17-10-2012 09:00,5403,09:00
None,287.09,0,0,75,Clouds,broken clouds,17-10-2012 10:00,4680,10:00
None,288.31,0,0,75,Clouds,broken clouds,17-10-2012 11:00,4642,11:00
None,288.61,0,0,1,Clear,sky is clear,17-10-2012 12:00,4979,12:00
None,290.32,0,0,1,Clear,sky is clear,17-10-2012 13:00,4851,13:00
None,291.36,0,0,1,Clear,sky is clear,17-10-2012 14:00,4291,14:00
None,292.01,0,0,1,Clear,sky is clear,17-10-2012 15:00,4714,15:00
None,292.61,0,0,1,Clear,sky is clear,17-10-2012 16:00,6723,16:00
None,292.65,0,0,1,Clear,sky is clear,17-10-2012 17:00,6180,17:00
None,290.52,0,0,40,Clouds,scattered clouds,17-10-2012 18:00,4843,18:00
None,288.35,0,0,40,Clouds,scattered clouds,17-10-2012 19:00,3435,19:00
None,286.72,0,0,40,Clouds,scattered clouds,17-10-2012 20:00,2921,20:00
None,285.49,0,0,40,Clouds,scattered clouds,17-10-2012 21:00,2763,21:00
None,284.22,0,0,20,Clouds,few clouds,17-10-2012 22:00,1930,22:00
None,283.8,0,0,20,Clouds,few clouds,17-10-2012 23:00,1160,23:00
None,283.72,0,0,20,Clouds,few clouds,18-10-2012 00:00,654,00:00
None,282.8,0,0,40,Clouds,scattered clouds,18-10-2012 01:00,374,01:00
None,282.32,0,0,99,Mist,mist,18-10-2012 02:00,301,02:00
None,282.38,0,0,99,Mist,mist,18-10-2012 03:00,397,03:00
None,282.76,0,0,90,Clouds,overcast clouds,18-10-2012 04:00,794,04:00
None,282.88,0,0,99,Mist,mist,18-10-2012 05:00,2564,05:00
None,284.18,0,0,75,Clouds,broken clouds,18-10-2012 06:00,5358,06:00
None,284.69,0,0,90,Clouds,overcast clouds,18-10-2012 07:00,6441,07:00
None,285,0,0,90,Clouds,overcast clouds,18-10-2012 08:00,5536,08:00
None,286.9,0,0,99,Rain,light rain,18-10-2012 09:00,5256,09:00
None,288.35,0,0,90,Clouds,overcast clouds,18-10-2012 10:00,4619,10:00
None,289.59,0,0,90,Clouds,overcast clouds,18-10-2012 11:00,5107,11:00
None,288.27,0,0,99,Rain,light rain,18-10-2012 12:00,5147,12:00
None,286.41,0,0,90,Clouds,overcast clouds,18-10-2012 13:00,5283,13:00
None,285.96,0,0,90,Clouds,overcast clouds,18-10-2012 14:00,5704,14:00
None,287.04,0,0,90,Clouds,overcast clouds,18-10-2012 15:00,5887,15:00
None,287.18,0,0,90,Clouds,overcast clouds,18-10-2012 16:00,6307,16:00
None,286.94,0,0,90,Clouds,overcast clouds,18-10-2012 17:00,5953,17:00
None,286.01,0,0,90,Clouds,overcast clouds,18-10-2012 18:00,4519,18:00
None,284.67,0,0,100,Drizzle,light intensity drizzle,18-10-2012 19:00,3427,19:00
None,283.44,0,0,100,Rain,light rain,18-10-2012 20:00,2921,20:00
None,282.51,0,0,100,Drizzle,light intensity drizzle,18-10-2012 21:00,2649,21:00
None,281.9,0,0,90,Clouds,overcast clouds,18-10-2012 22:00,2005,22:00
None,281.85,0,0,90,Clouds,overcast clouds,18-10-2012 23:00,1177,23:00
None,281.28,0,0,90,Clouds,overcast clouds,19-10-2012 00:00,699,00:00
None,280.97,0,0,87,Mist,mist,19-10-2012 01:00,436,01:00
None,280.44,0,0,87,Drizzle,light intensity drizzle,19-10-2012 02:00,353,02:00
None,280.44,0,0,87,Mist,mist,19-10-2012 02:00,353,02:00
None,280.02,0,0,87,Mist,mist,19-10-2012 03:00,399,03:00
None,279.79,0,0,87,Drizzle,light intensity drizzle,19-10-2012 04:00,720,04:00
None,279.79,0,0,87,Mist,mist,19-10-2012 04:00,720,04:00
None,279.79,0,0,87,Rain,light rain,19-10-2012 04:00,720,04:00
None,279.79,0,0,87,Drizzle,drizzle,19-10-2012 04:00,720,04:00
None,279.74,0,0,87,Mist,mist,19-10-2012 05:00,2370,05:00
None,279.74,0,0,87,Rain,light rain,19-10-2012 05:00,2370,05:00
None,279.65,0,0,87,Drizzle,light intensity drizzle,19-10-2012 06:00,5162,06:00
None,279.65,0,0,87,Mist,mist,19-10-2012 06:00,5162,06:00
None,279.65,0,0,87,Rain,light rain,19-10-2012 06:00,5162,06:00
None,279.45,0,0,91,Mist,mist,19-10-2012 07:00,5777,07:00
None,279.45,0,0,91,Rain,moderate rain,19-10-2012 07:00,5777,07:00
None,279.22,0,0,91,Drizzle,light intensity drizzle,19-10-2012 08:00,5235,08:00
None,279.22,0,0,91,Mist,mist,19-10-2012 08:00,5235,08:00
None,279.22,0,0,91,Rain,light rain,19-10-2012 08:00,5235,08:00
None,279.35,0,0,91,Rain,light rain,19-10-2012 09:00,4606,09:00
None,279.35,0,0,91,Mist,mist,19-10-2012 09:00,4606,09:00
None,279.92,0,0,91,Mist,mist,19-10-2012 10:00,4328,10:00
None,280.44,0,0,90,Clouds,overcast clouds,19-10-2012 11:00,4282,11:00
None,281,0,0,90,Clouds,overcast clouds,19-10-2012 12:00,4489,12:00
None,281.51,0,0,90,Clouds,overcast clouds,19-10-2012 13:00,4908,13:00
None,281.93,0,0,92,Mist,mist,19-10-2012 14:00,5620,14:00
None,281.94,0,0,92,Mist,mist,19-10-2012 15:00,5849,15:00
None,281.94,0,0,92,Drizzle,light intensity drizzle,19-10-2012 15:00,5849,15:00
None,282.27,0,0,92,Rain,moderate rain,19-10-2012 16:00,4945,16:00
None,282.41,0,0,92,Rain,light rain,19-10-2012 17:00,4619,17:00
None,282.21,0,0,90,Clouds,overcast clouds,19-10-2012 18:00,4479,18:00
None,281.69,0,0,75,Clouds,broken clouds,19-10-2012 19:00,3804,19:00
None,281.26,0,0,90,Clouds,overcast clouds,19-10-2012 20:00,2908,20:00
None,280.66,0,0,92,Mist,mist,19-10-2012 21:00,2942,21:00
None,280.43,0,0,92,Drizzle,drizzle,19-10-2012 22:00,3077,22:00
None,280.43,0,0,92,Drizzle,light intensity drizzle,19-10-2012 22:00,3077,22:00
None,280.1,0,0,92,Mist,mist,19-10-2012 23:00,2051,23:00
None,280.1,0,0,92,Rain,light rain,19-10-2012 23:00,2051,23:00
None,280.1,0,0,92,Drizzle,light intensity drizzle,19-10-2012 23:00,2051,23:00
None,280.06,0,0,92,Rain,light rain,20-10-2012 00:00,1270,00:00
None,280.06,0,0,92,Rain,moderate rain,20-10-2012 00:00,1270,00:00
None,280.28,0,0,96,Drizzle,drizzle,20-10-2012 01:00,773,01:00
None,280.28,0,0,96,Rain,light rain,20-10-2012 01:00,773,01:00
None,280.38,0,0,96,Drizzle,light intensity drizzle,20-10-2012 02:00,589,02:00
None,280.62,0,0,96,Drizzle,light intensity drizzle,20-10-2012 03:00,432,03:00
None,280.62,0,0,96,Mist,mist,20-10-2012 03:00,432,03:00
None,280.91,0,0,96,Mist,mist,20-10-2012 04:00,401,04:00
None,280.91,0,0,96,Drizzle,drizzle,20-10-2012 04:00,401,04:00
None,280.91,0,0,96,Rain,light rain,20-10-2012 04:00,401,04:00
None,280.96,0,0,96,Rain,light rain,20-10-2012 05:00,759,05:00
None,280.96,0,0,96,Mist,mist,20-10-2012 05:00,759,05:00
None,280.96,0,0,96,Drizzle,drizzle,20-10-2012 05:00,759,05:00
None,281.13,0,0,96,Rain,light rain,20-10-2012 06:00,1313,06:00
None,281.13,0,0,96,Mist,mist,20-10-2012 06:00,1313,06:00
None,281.13,0,0,96,Drizzle,light intensity drizzle,20-10-2012 06:00,1313,06:00
None,281.28,0,0,100,Rain,light rain,20-10-2012 07:00,1824,07:00
None,281.28,0,0,100,Mist,mist,20-10-2012 07:00,1824,07:00
None,281.28,0,0,100,Drizzle,drizzle,20-10-2012 07:00,1824,07:00
None,281.19,0,0,100,Rain,light rain,20-10-2012 08:00,2787,08:00
None,281.19,0,0,100,Mist,mist,20-10-2012 08:00,2787,08:00
None,281.19,0,0,100,Drizzle,drizzle,20-10-2012 08:00,2787,08:00
None,281.7,0,0,100,Rain,light rain,20-10-2012 09:00,3713,09:00
None,281.7,0,0,100,Drizzle,drizzle,20-10-2012 09:00,3713,09:00
None,281.7,0,0,100,Mist,mist,20-10-2012 09:00,3713,09:00
None,281.7,0,0,100,Drizzle,light intensity drizzle,20-10-2012 09:00,3713,09:00
None,282.02,0,0,100,Rain,light rain,20-10-2012 10:00,3815,10:00
None,282.02,0,0,100,Drizzle,drizzle,20-10-2012 10:00,3815,10:00
None,282.02,0,0,100,Mist,mist,20-10-2012 10:00,3815,10:00
None,282.02,0,0,100,Rain,moderate rain,20-10-2012 10:00,3815,10:00
None,282.35,0,0,100,Rain,light rain,20-10-2012 11:00,4339,11:00
None,282.35,0,0,100,Mist,mist,20-10-2012 11:00,4339,11:00
None,282.35,0,0,100,Drizzle,drizzle,20-10-2012 11:00,4339,11:00
None,282.71,0,0,100,Rain,heavy intensity rain,20-10-2012 12:00,4613,12:00
None,282.71,0,0,100,Mist,mist,20-10-2012 12:00,4613,12:00
None,282.71,0,0,100,Rain,light rain,20-10-2012 12:00,4613,12:00
None,282.71,0,0,100,Rain,moderate rain,20-10-2012 12:00,4613,12:00
None,283.31,0,0,48,Rain,light rain,20-10-2012 13:00,4507,13:00
None,283.79,0,0,90,Clouds,overcast clouds,20-10-2012 14:00,4452,14:00
None,284.2,0,0,75,Clouds,broken clouds,20-10-2012 15:00,4636,15:00
None,284.32,0,0,90,Clouds,overcast clouds,20-10-2012 16:00,4810,16:00
None,284.13,0,0,75,Clouds,broken clouds,20-10-2012 17:00,5125,17:00
None,283.14,0,0,40,Clouds,scattered clouds,20-10-2012 18:00,4337,18:00
None,281.4,0,0,40,Clouds,scattered clouds,20-10-2012 19:00,3644,19:00
None,280.47,0,0,20,Clouds,few clouds,20-10-2012 20:00,3107,20:00
None,279.52,0,0,20,Clouds,few clouds,20-10-2012 21:00,2929,21:00
None,278.85,0,0,48,Mist,mist,20-10-2012 22:00,2865,22:00
None,278.12,0,0,48,Fog,fog,20-10-2012 23:00,2340,23:00
None,277.94,0,0,48,Mist,mist,21-10-2012 00:00,1372,00:00
None,275.93,0,0,60,Fog,fog,21-10-2012 08:00,1928,08:00
None,275.93,0,0,60,Mist,mist,21-10-2012 08:00,1928,08:00
None,284.09,0,0,75,Clouds,broken clouds,21-10-2012 17:00,4695,17:00
None,282.6,0,0,75,Clouds,broken clouds,21-10-2012 18:00,4335,18:00
None,281.72,0,0,90,Clouds,overcast clouds,21-10-2012 22:00,1583,22:00
None,281.26,0,0,90,Clouds,overcast clouds,21-10-2012 23:00,959,23:00
None,281.29,0,0,75,Clouds,broken clouds,22-10-2012 00:00,498,00:00
None,281.01,0,0,75,Clouds,broken clouds,22-10-2012 01:00,306,01:00
None,280.57,0,0,40,Clouds,scattered clouds,22-10-2012 02:00,259,02:00
None,280.54,0,0,75,Clouds,broken clouds,22-10-2012 03:00,324,03:00
None,279.37,0,0,8,Mist,mist,22-10-2012 04:00,806,04:00
None,279.18,0,0,8,Mist,mist,22-10-2012 05:00,2622,05:00
None,279.05,0,0,8,Mist,mist,22-10-2012 06:00,5456,06:00
None,282.7,0,0,38,Clear,sky is clear,22-10-2012 10:00,4324,10:00
None,286.17,0,0,40,Clouds,scattered clouds,22-10-2012 11:00,4378,11:00
None,288.61,0,0,75,Clouds,broken clouds,22-10-2012 12:00,4639,12:00
None,290.59,0,0,20,Clouds,few clouds,22-10-2012 13:00,4546,13:00
None,292.21,0,0,75,Clouds,broken clouds,22-10-2012 14:00,5006,14:00
None,293.56,0,0,75,Clouds,broken clouds,22-10-2012 15:00,5361,15:00
None,293.43,0,0,40,Clouds,scattered clouds,22-10-2012 16:00,6101,16:00
None,293.4,0,0,40,Clouds,scattered clouds,22-10-2012 17:00,5781,17:00
None,291.47,0,0,20,Clouds,few clouds,22-10-2012 18:00,4272,18:00
None,289.17,0,0,20,Clouds,few clouds,22-10-2012 19:00,3091,19:00
None,287.28,0,0,1,Clear,sky is clear,22-10-2012 20:00,2434,20:00
None,286.1,0,0,1,Clear,sky is clear,22-10-2012 21:00,1984,21:00
None,285.45,0,0,75,Clouds,broken clouds,22-10-2012 22:00,1383,22:00
None,285.33,0,0,90,Clouds,overcast clouds,22-10-2012 23:00,959,23:00
None,285.07,0,0,90,Clouds,overcast clouds,23-10-2012 00:00,511,00:00
None,284.58,0,0,90,Clouds,overcast clouds,23-10-2012 01:00,346,01:00
None,283.88,0,0,75,Clouds,broken clouds,23-10-2012 02:00,253,02:00
None,283.55,0,0,75,Clouds,broken clouds,23-10-2012 03:00,349,03:00
None,282.85,0,0,20,Clouds,few clouds,23-10-2012 04:00,807,04:00
None,282.42,0,0,20,Clouds,few clouds,23-10-2012 05:00,2669,05:00
None,282.13,0,0,75,Clouds,broken clouds,23-10-2012 06:00,5210,06:00
None,281.85,0,0,40,Clouds,scattered clouds,23-10-2012 07:00,6083,07:00
None,281.85,0,0,20,Clouds,few clouds,23-10-2012 08:00,5790,08:00
None,283.07,0,0,75,Clouds,broken clouds,23-10-2012 09:00,5484,09:00
None,284.53,0,0,90,Clouds,overcast clouds,23-10-2012 10:00,4407,10:00
None,285.6,0,0,75,Clouds,broken clouds,23-10-2012 11:00,4725,11:00
None,286.63,0,0,90,Clouds,overcast clouds,23-10-2012 12:00,4826,12:00
None,286.75,0,0,99,Rain,moderate rain,23-10-2012 13:00,4945,13:00
None,287.97,0,0,90,Clouds,overcast clouds,23-10-2012 14:00,5065,14:00
None,288.54,0,0,99,Thunderstorm,proximity thunderstorm,23-10-2012 15:00,5618,15:00
None,288.72,0,0,90,Clouds,overcast clouds,23-10-2012 16:00,6094,16:00
None,288.53,0,0,90,Clouds,overcast clouds,23-10-2012 17:00,5844,17:00
None,288.16,0,0,90,Clouds,overcast clouds,23-10-2012 18:00,4649,18:00
None,287.59,0,0,90,Clouds,overcast clouds,23-10-2012 19:00,3180,19:00
None,287.21,0,0,90,Clouds,overcast clouds,23-10-2012 20:00,2963,20:00
None,286.29,0,0,90,Clouds,overcast clouds,23-10-2012 21:00,2450,21:00
None,285.7,0,0,90,Clouds,overcast clouds,23-10-2012 22:00,1613,22:00
None,285.61,0,0,90,Clouds,overcast clouds,23-10-2012 23:00,1021,23:00
None,285.37,0,0,99,Drizzle,light intensity drizzle,24-10-2012 00:00,580,00:00
None,285.37,0,0,99,Mist,mist,24-10-2012 00:00,580,00:00
None,285.51,0,0,90,Clouds,overcast clouds,24-10-2012 01:00,298,01:00
None,285.6,0,0,100,Haze,haze,24-10-2012 02:00,261,02:00
None,285.99,0,0,100,Mist,mist,24-10-2012 03:00,408,03:00
None,285.99,0,0,100,Haze,haze,24-10-2012 03:00,408,03:00
None,285.94,0,0,100,Mist,mist,24-10-2012 04:00,793,04:00
None,285.94,0,0,100,Thunderstorm,proximity thunderstorm,24-10-2012 04:00,793,04:00
None,285.97,0,0,90,Mist,mist,24-10-2012 05:00,2643,05:00
None,285.97,0,0,90,Rain,light rain,24-10-2012 05:00,2643,05:00
None,285.97,0,0,90,Thunderstorm,proximity thunderstorm,24-10-2012 05:00,2643,05:00
None,285.73,0,0,90,Mist,mist,24-10-2012 06:00,5593,06:00
None,285.73,0,0,90,Thunderstorm,thunderstorm with light rain,24-10-2012 06:00,5593,06:00
None,285.73,0,0,90,Rain,moderate rain,24-10-2012 06:00,5593,06:00
None,285.73,0,0,90,Thunderstorm,proximity thunderstorm,24-10-2012 06:00,5593,06:00
None,285.5,0,0,90,Rain,light rain,24-10-2012 07:00,5722,07:00
None,285.5,0,0,90,Mist,mist,24-10-2012 07:00,5722,07:00
None,285.55,0,0,90,Drizzle,light intensity drizzle,24-10-2012 08:00,5607,08:00
None,285.55,0,0,90,Mist,mist,24-10-2012 08:00,5607,08:00
None,285.55,0,0,90,Rain,light rain,24-10-2012 08:00,5607,08:00
None,285.55,0,0,90,Thunderstorm,proximity thunderstorm,24-10-2012 08:00,5607,08:00
None,285.93,0,0,90,Drizzle,light intensity drizzle,24-10-2012 09:00,5492,09:00
None,285.93,0,0,90,Mist,mist,24-10-2012 09:00,5492,09:00
None,285.93,0,0,90,Rain,moderate rain,24-10-2012 09:00,5492,09:00
None,286.34,0,0,90,Mist,mist,24-10-2012 10:00,4542,10:00
None,286.82,0,0,90,Mist,mist,24-10-2012 11:00,4720,11:00
None,286.82,0,0,90,Fog,fog,24-10-2012 11:00,4720,11:00
None,288.36,0,0,90,Mist,mist,24-10-2012 12:00,4982,12:00
None,288.36,0,0,90,Haze,haze,24-10-2012 12:00,4982,12:00
None,288.36,0,0,90,Fog,fog,24-10-2012 12:00,4982,12:00
None,289.08,0,0,90,Haze,haze,24-10-2012 13:00,5032,13:00
None,289.08,0,0,90,Mist,mist,24-10-2012 13:00,5032,13:00
None,289.08,0,0,90,Fog,fog,24-10-2012 13:00,5032,13:00
None,289.88,0,0,90,Mist,mist,24-10-2012 14:00,5212,14:00
None,289.88,0,0,90,Haze,haze,24-10-2012 14:00,5212,14:00
None,290.24,0,0,90,Mist,mist,24-10-2012 15:00,5661,15:00
None,290.24,0,0,90,Haze,haze,24-10-2012 15:00,5661,15:00
None,290.24,0,0,90,Rain,moderate rain,24-10-2012 15:00,5661,15:00
None,290.01,0,0,90,Mist,mist,24-10-2012 16:00,5812,16:00
None,289.62,0,0,90,Haze,haze,24-10-2012 17:00,5855,17:00
None,289.62,0,0,90,Mist,mist,24-10-2012 17:00,5855,17:00
None,289.61,0,0,90,Haze,haze,24-10-2012 18:00,4416,18:00
None,289.61,0,0,90,Mist,mist,24-10-2012 18:00,4416,18:00
None,289.06,0,0,90,Mist,mist,24-10-2012 19:00,3118,19:00
None,288.34,0,0,75,Haze,haze,24-10-2012 20:00,2877,20:00
None,288.34,0,0,75,Mist,mist,24-10-2012 20:00,2877,20:00
None,287.06,0,0,20,Mist,mist,24-10-2012 21:00,2498,21:00
None,287.41,0,0,75,Mist,mist,24-10-2012 22:00,1701,22:00
None,287.52,0,0,90,Mist,mist,24-10-2012 23:00,1028,23:00
None,287.81,0,0,90,Mist,mist,25-10-2012 00:00,578,00:00
None,287.29,0,0,75,Mist,mist,25-10-2012 01:00,354,01:00
None,287.23,0,0,90,Mist,mist,25-10-2012 02:00,272,02:00
None,286.44,0,0,90,Mist,mist,25-10-2012 03:00,370,03:00
None,285.32,0,0,90,Mist,mist,25-10-2012 04:00,809,04:00
None,285.32,0,0,90,Fog,fog,25-10-2012 04:00,809,04:00
None,285.43,0,0,90,Mist,mist,25-10-2012 05:00,2641,05:00
None,285.53,0,0,75,Mist,mist,25-10-2012 06:00,4957,06:00
None,285.2,0,0,90,Mist,mist,25-10-2012 07:00,6036,07:00
None,285.2,0,0,90,Fog,fog,25-10-2012 07:00,6036,07:00
None,285.02,0,0,90,Mist,mist,25-10-2012 08:00,5309,08:00
None,286.43,0,0,90,Mist,mist,25-10-2012 10:00,4438,10:00
None,287.36,0,0,90,Mist,mist,25-10-2012 11:00,4723,11:00
None,287.6,0,0,90,Mist,mist,25-10-2012 12:00,4879,12:00
None,287.29,0,0,90,Clouds,overcast clouds,25-10-2012 13:00,5062,13:00
None,286.41,0,0,90,Rain,light rain,25-10-2012 14:00,5450,14:00
None,286.41,0,0,90,Mist,mist,25-10-2012 14:00,5450,14:00
None,286.41,0,0,90,Drizzle,light intensity drizzle,25-10-2012 14:00,5450,14:00
None,286.41,0,0,90,Drizzle,drizzle,25-10-2012 14:00,5450,14:00
None,285.8,0,0,90,Drizzle,light intensity drizzle,25-10-2012 15:00,5888,15:00
None,285.8,0,0,90,Mist,mist,25-10-2012 15:00,5888,15:00
None,285.8,0,0,90,Rain,light rain,25-10-2012 15:00,5888,15:00
None,285.8,0,0,90,Drizzle,drizzle,25-10-2012 15:00,5888,15:00
None,285.8,0,0,90,Rain,moderate rain,25-10-2012 15:00,5888,15:00
None,285.29,0,0,90,Rain,light rain,25-10-2012 16:00,6473,16:00
None,285.29,0,0,90,Mist,mist,25-10-2012 16:00,6473,16:00
None,285.29,0,0,90,Drizzle,light intensity drizzle,25-10-2012 16:00,6473,16:00
None,284.77,0,0,90,Rain,moderate rain,25-10-2012 17:00,6488,17:00
None,284.77,0,0,90,Mist,mist,25-10-2012 17:00,6488,17:00
None,284.77,0,0,90,Rain,light rain,25-10-2012 17:00,6488,17:00
None,284.29,0,0,90,Drizzle,light intensity drizzle,25-10-2012 18:00,5351,18:00
None,284.29,0,0,90,Mist,mist,25-10-2012 18:00,5351,18:00
None,284.29,0,0,90,Rain,moderate rain,25-10-2012 18:00,5351,18:00
None,284.29,0,0,90,Rain,light rain,25-10-2012 18:00,5351,18:00
None,283.79,0,0,90,Drizzle,light intensity drizzle,25-10-2012 19:00,3500,19:00
None,283.79,0,0,90,Mist,mist,25-10-2012 19:00,3500,19:00
None,283.79,0,0,90,Rain,light rain,25-10-2012 19:00,3500,19:00
None,283.44,0,0,90,Rain,light rain,25-10-2012 20:00,2856,20:00
None,283.44,0,0,90,Mist,mist,25-10-2012 20:00,2856,20:00
None,283.44,0,0,90,Drizzle,drizzle,25-10-2012 20:00,2856,20:00
None,283.22,0,0,90,Rain,moderate rain,25-10-2012 21:00,2587,21:00
None,283.22,0,0,90,Mist,mist,25-10-2012 21:00,2587,21:00
None,283.22,0,0,90,Drizzle,light intensity drizzle,25-10-2012 21:00,2587,21:00
None,282.82,0,0,90,Clouds,overcast clouds,25-10-2012 22:00,1979,22:00
None,282.13,0,0,90,Clouds,overcast clouds,25-10-2012 23:00,1284,23:00
None,281.05,0,0,90,Rain,light rain,26-10-2012 00:00,665,00:00
None,281.05,0,0,90,Rain,moderate rain,26-10-2012 00:00,665,00:00
None,281.05,0,0,90,Drizzle,light intensity drizzle,26-10-2012 00:00,665,00:00
None,280.44,0,0,90,Drizzle,drizzle,26-10-2012 01:00,432,01:00
None,280.44,0,0,90,Rain,light rain,26-10-2012 01:00,432,01:00
None,280.07,0,0,90,Rain,light rain,26-10-2012 02:00,326,02:00
None,280.07,0,0,90,Mist,mist,26-10-2012 02:00,326,02:00
None,280.07,0,0,90,Drizzle,light intensity drizzle,26-10-2012 02:00,326,02:00
None,279.54,0,0,90,Rain,light rain,26-10-2012 03:00,380,03:00
None,279.54,0,0,90,Mist,mist,26-10-2012 03:00,380,03:00
None,279.54,0,0,90,Drizzle,light intensity drizzle,26-10-2012 03:00,380,03:00
None,279.54,0,0,90,Drizzle,drizzle,26-10-2012 03:00,380,03:00
None,278.93,0,0,90,Rain,light rain,26-10-2012 04:00,705,04:00
None,278.93,0,0,90,Mist,mist,26-10-2012 04:00,705,04:00
None,278.93,0,0,90,Rain,moderate rain,26-10-2012 04:00,705,04:00
None,278.93,0,0,90,Drizzle,light intensity drizzle,26-10-2012 04:00,705,04:00
None,278.93,0,0,90,Drizzle,drizzle,26-10-2012 04:00,705,04:00
None,278.27,0,0,90,Rain,heavy intensity rain,26-10-2012 05:00,2430,05:00
None,278.27,0,0,90,Mist,mist,26-10-2012 05:00,2430,05:00
None,278.27,0,0,90,Rain,moderate rain,26-10-2012 05:00,2430,05:00
None,278.27,0,0,90,Thunderstorm,proximity thunderstorm with rain,26-10-2012 05:00,2430,05:00
None,278.07,0,0,90,Rain,heavy intensity rain,26-10-2012 06:00,5426,06:00
None,278.07,0,0,90,Mist,mist,26-10-2012 06:00,5426,06:00
None,278.07,0,0,90,Rain,moderate rain,26-10-2012 06:00,5426,06:00
None,277.53,0,0,90,Rain,light rain,26-10-2012 07:00,6499,07:00
None,277.53,0,0,90,Rain,moderate rain,26-10-2012 07:00,6499,07:00
None,276.23,0,0,90,Rain,light rain,26-10-2012 08:00,5856,08:00
None,276.23,0,0,90,Mist,mist,26-10-2012 08:00,5856,08:00
None,276.23,0,0,90,Rain,moderate rain,26-10-2012 08:00,5856,08:00
None,275.66,0,0,90,Rain,light rain,26-10-2012 09:00,5234,09:00
None,275.66,0,0,90,Mist,mist,26-10-2012 09:00,5234,09:00
None,275.66,0,0,90,Snow,heavy snow,26-10-2012 09:00,5234,09:00
None,275.02,0,0,90,Rain,light rain,26-10-2012 10:00,4695,10:00
None,275.02,0,0,90,Mist,mist,26-10-2012 10:00,4695,10:00
None,275.02,0,0,90,Rain,moderate rain,26-10-2012 10:00,4695,10:00
None,275.02,0,0,90,Snow,heavy snow,26-10-2012 10:00,4695,10:00
None,275.03,0,0,90,Rain,light rain,26-10-2012 11:00,5341,11:00
None,275.03,0,0,90,Snow,heavy snow,26-10-2012 11:00,5341,11:00
None,275.03,0,0,90,Mist,mist,26-10-2012 11:00,5341,11:00
None,275.03,0,0,90,Rain,moderate rain,26-10-2012 11:00,5341,11:00
None,274.5,0,0,90,Mist,mist,26-10-2012 12:00,5943,12:00
None,274.5,0,0,90,Snow,heavy snow,26-10-2012 12:00,5943,12:00
None,275.01,0,0,90,Snow,heavy snow,26-10-2012 13:00,5874,13:00
None,275.38,0,0,90,Snow,heavy snow,26-10-2012 14:00,5879,14:00
None,275.38,0,0,90,Mist,mist,26-10-2012 14:00,5879,14:00
None,275.85,0,0,90,Snow,heavy snow,26-10-2012 15:00,6060,15:00
None,276.56,0,0,90,Clouds,overcast clouds,26-10-2012 16:00,6348,16:00
None,276.7,0,0,90,Clouds,overcast clouds,26-10-2012 17:00,5955,17:00
None,276.71,0,0,90,Clouds,overcast clouds,26-10-2012 18:00,5341,18:00
None,276.43,0,0,90,Clouds,overcast clouds,26-10-2012 19:00,4144,19:00
None,276.23,0,0,90,Clouds,overcast clouds,26-10-2012 20:00,3249,20:00
None,275.99,0,0,75,Clouds,broken clouds,26-10-2012 21:00,3017,21:00
None,276.28,0,0,90,Clouds,overcast clouds,26-10-2012 22:00,2765,22:00
None,276.28,0,0,90,Clouds,overcast clouds,26-10-2012 23:00,1894,23:00
